comment_id,parent_comment_id,video_id,is_reply,author,published_at,updated_at,like_count,text,inferred_parent_id,depth,newspaper,author_anon
UgyVDo_gOvjkxy5XJgN4AaABAg,,fuw9Qe3v7a0,False,author_3266,2026-05-27T12:10:06Z,2026-05-27T12:10:06Z,1,Grande Successo ❤,,0,corriere_della_sera,author_3266
UgyrHjtCDs0aJkB96Tl4AaABAg,,fuw9Qe3v7a0,False,author_3267,2026-05-28T05:04:45Z,2026-05-28T05:04:45Z,4,"Sindaco, nome neutro non ha genere in italiano, e basta con la buffonata del politicamente corretto, sindaco complimenti",,0,corriere_della_sera,author_3267
